Dataset,Solver,WarmStart,C,Rho,Method,Seed,Objective,Accuracy,AUC,F1,ScreeningRate,Time,ScreenTime,Iterations,Status
svmguide1,CVXOPT,False,0.05,0.05,Baseline,24,44.55895314,0.88996764,0.95489679,0.91687042,0.0,0.8593061,0.0,4100,SUCCESS
svmguide1,CVXOPT,False,0.05,0.05,Screening,24,44.55895166,0.88996764,0.95489679,0.91687042,0.52631579,0.13699293,0.00257349,825,SUCCESS
svmguide1,CVXOPT,False,0.1,0.0,Baseline,24,77.05346039,0.87702265,0.95369266,0.90686275,0.0,1.33916855,0.0,4775,SUCCESS
svmguide1,CVXOPT,False,0.1,0.0,Screening,24,77.05345919,0.87702265,0.95369266,0.90686275,0.59210526,0.15656543,0.00383329,600,SUCCESS
svmguide1,CVXOPT,False,0.1,0.05,Baseline,24,86.99773487,0.88673139,0.95494266,0.91336634,0.0,1.01239491,0.0,4900,SUCCESS
svmguide1,CVXOPT,False,0.1,0.05,Screening,24,86.99817973,0.88673139,0.9549656,0.91336634,0.54504049,0.05744791,0.00308084,150,SUCCESS
svmguide1,CVXOPT,False,0.01,0.0,Baseline,25,8.95129348,0.84789644,0.92947248,0.88452088,0.0,0.15646482,0.0,700,SUCCESS
svmguide1,CVXOPT,False,0.01,0.0,Screening,25,8.95129338,0.84789644,0.92947248,0.88452088,0.49342105,0.15538073,0.00262117,900,SUCCESS
svmguide1,CVXOPT,False,0.01,0.05,Baseline,25,9.66626979,0.83333333,0.92691514,0.88037166,0.0,0.19719768,0.0,475,SUCCESS
svmguide1,CVXOPT,False,0.01,0.05,Screening,25,9.66630002,0.83333333,0.92669725,0.88037166,0.46052632,0.06798005,0.00404501,0,SUCCESS
svmguide1,CVXOPT,False,0.05,0.0,Baseline,25,38.79154469,0.84951456,0.93202982,0.88699878,0.0,0.1895535,0.0,875,SUCCESS
svmguide1,CVXOPT,False,0.05,0.0,Screening,25,38.79156104,0.85113269,0.93207569,0.88807786,0.57894737,0.04987431,0.00256729,150,SUCCESS
svmguide1,CVXOPT,False,0.05,0.05,Baseline,25,43.35211089,0.85436893,0.93388761,0.89260143,0.0,0.14377475,0.0,600,SUCCESS
svmguide1,CVXOPT,False,0.05,0.05,Screening,25,43.35223131,0.85436893,0.93381881,0.89260143,0.54048583,0.05658197,0.002527,175,SUCCESS
svmguide1,CVXOPT,False,0.1,0.0,Baseline,25,74.72473675,0.84951456,0.93100917,0.88504326,0.0,0.54217076,0.0,2625,SUCCESS
svmguide1,CVXOPT,False,0.1,0.0,Screening,25,74.72473455,0.84951456,0.93100917,0.88504326,0.60374494,0.21973491,0.00475883,975,SUCCESS
svmguide1,CVXOPT,False,0.1,0.05,Baseline,25,84.57511358,0.85760518,0.93324541,0.89215686,0.0,0.73553276,0.0,3300,SUCCESS
svmguide1,CVXOPT,False,0.1,0.05,Screening,25,84.57511328,0.85760518,0.93324541,0.89215686,0.55668016,0.13409114,0.0025754,850,SUCCESS
svmguide1,CVXOPT,False,0.01,0.0,Baseline,26,8.96419751,0.84627832,0.93204128,0.88428745,0.0,0.27773595,0.0,1325,SUCCESS
svmguide1,CVXOPT,False,0.01,0.0,Screening,26,8.96421441,0.84627832,0.93205275,0.88428745,0.49038462,0.06247282,0.00273323,200,SUCCESS
svmguide1,CVXOPT,False,0.01,0.05,Baseline,26,9.67563587,0.82686084,0.92912844,0.8760139,0.0,1.4321804,0.0,4300,SUCCESS
svmguide1,CVXOPT,False,0.01,0.05,Screening,26,9.67563588,0.82686084,0.92912844,0.8760139,0.46204453,0.20862007,0.00349021,1350,SUCCESS
svmguide1,CVXOPT,False,0.05,0.0,Baseline,26,38.97381251,0.86407767,0.93795872,0.89420655,0.0,1.40402174,0.0,7050,SUCCESS
svmguide1,CVXOPT,False,0.05,0.0,Screening,26,38.97387998,0.86407767,0.93788991,0.89420655,0.57742915,0.08124065,0.00397086,125,SUCCESS
svmguide1,CVXOPT,False,0.05,0.05,Baseline,26,43.47028733,0.84951456,0.93694954,0.88835534,0.0,1.45663047,0.0,4500,SUCCESS
svmguide1,CVXOPT,False,0.05,0.05,Screening,26,43.47028733,0.84951456,0.93694954,0.88835534,0.54048583,0.15968275,0.0026474,1000,SUCCESS
svmguide1,CVXOPT,False,0.1,0.0,Baseline,26,75.1159707,0.85436893,0.93883028,0.8923445,0.0,1.82778525,0.0,9075,SUCCESS
svmguide1,CVXOPT,False,0.1,0.0,Screening,26,75.1159707,0.85436893,0.93883028,0.8923445,0.6007085,0.16044188,0.00338507,1375,SUCCESS
svmguide1,CVXOPT,False,0.1,0.05,Baseline,26,84.92118028,0.86084142,0.93969037,0.89434889,0.0,0.67960238,0.0,3075,SUCCESS
svmguide1,CVXOPT,False,0.1,0.05,Screening,26,84.92165371,0.86084142,0.93974771,0.89434889,0.55769231,0.09082627,0.00376821,150,SUCCESS
svmguide1,CVXOPT,False,0.01,0.0,Baseline,27,9.13420164,0.84304207,0.93888761,0.86802721,0.0,0.35329723,0.0,1050,SUCCESS
svmguide1,CVXOPT,False,0.01,0.0,Screening,27,9.1342613,0.84142395,0.93876147,0.86684783,0.48380567,0.05675077,0.00255799,175,SUCCESS
svmguide1,CVXOPT,False,0.01,0.05,Baseline,27,9.85362308,0.83656958,0.93355505,0.86369771,0.0,0.11495304,0.0,450,SUCCESS
svmguide1,CVXOPT,False,0.01,0.05,Screening,27,9.85363924,0.83656958,0.93356651,0.86369771,0.451417,0.04282761,0.00289559,0,SUCCESS
svmguide1,CVXOPT,False,0.05,0.0,Baseline,27,39.8679887,0.87864078,0.94691514,0.90396927,0.0,0.22620821,0.0,600,SUCCESS
svmguide1,CVXOPT,False,0.05,0.0,Screening,27,39.86804392,0.87864078,0.94692661,0.90396927,0.57034413,0.06961751,0.00455761,0,SUCCESS
svmguide1,CVXOPT,False,0.05,0.05,Baseline,27,44.38289009,0.86245955,0.94544725,0.89060489,0.0,0.45056343,0.0,2150,SUCCESS
svmguide1,CVXOPT,False,0.05,0.05,Screening,27,44.38288992,0.86245955,0.94544725,0.89060489,0.5298583,0.12524748,0.00266886,725,SUCCESS
svmguide1,CVXOPT,False,0.1,0.0,Baseline,27,77.02855526,0.88673139,0.94744266,0.91094148,0.0,0.55921459,0.0,2600,SUCCESS
svmguide1,CVXOPT,False,0.1,0.0,Screening,27,77.0285553,0.88673139,0.94744266,0.91094148,0.59311741,0.11833787,0.00257349,825,SUCCESS
svmguide1,CVXOPT,False,0.1,0.05,Baseline,27,86.76230776,0.87378641,0.94643349,0.89974293,0.0,1.27024698,0.0,3950,SUCCESS
svmguide1,CVXOPT,False,0.1,0.05,Screening,27,86.76230639,0.87378641,0.94643349,0.89974293,0.54757085,0.1268959,0.00262403,725,SUCCESS
svmguide1,CVXOPT,False,0.01,0.0,Baseline,28,8.88375977,0.85275081,0.93067661,0.88888889,0.0,0.11536765,0.0,450,SUCCESS
svmguide1,CVXOPT,False,0.01,0.0,Screening,28,8.88376671,0.85436893,0.93059633,0.8902439,0.49493927,0.06024694,0.00417733,175,SUCCESS
svmguide1,CVXOPT,False,0.01,0.05,Baseline,28,9.60584672,0.83333333,0.92659404,0.88174512,0.0,0.7898128,0.0,2325,SUCCESS
svmguide1,CVXOPT,False,0.01,0.05,Screening,28,9.60584659,0.83333333,0.92659404,0.88174512,0.46305668,0.16619968,0.0025816,975,SUCCESS
svmguide1,CVXOPT,False,0.05,0.0,Baseline,28,38.19292828,0.85275081,0.93388761,0.88888889,0.0,0.31105733,0.0,1375,SUCCESS
svmguide1,CVXOPT,False,0.05,0.0,Screening,28,38.19292814,0.85275081,0.93388761,0.88888889,0.58451417,0.10549307,0.00257921,650,SUCCESS
svmguide1,CVXOPT,False,0.05,0.05,Baseline,28,42.85209684,0.85598706,0.93425459,0.89212121,0.0,2.21395254,0.0,6700,SUCCESS
svmguide1,CVXOPT,False,0.05,0.05,Screening,28,42.85209637,0.85598706,0.93425459,0.89212121,0.54251012,0.13075328,0.00272083,775,SUCCESS
svmguide1,CVXOPT,False,0.1,0.0,Baseline,28,73.31793595,0.84951456,0.93316514,0.88532676,0.0,0.64284134,0.0,3050,SUCCESS
svmguide1,CVXOPT,False,0.1,0.0,Screening,28,73.31845961,0.84627832,0.93313073,0.88456865,0.60931174,0.03800082,0.0024507,0,SUCCESS
svmguide1,CVXOPT,False,0.1,0.05,Baseline,28,83.41417511,0.85436893,0.93459862,0.8902439,0.0,1.55469155,0.0,7525,SUCCESS
svmguide1,CVXOPT,False,0.1,0.05,Screening,28,83.41417568,0.85436893,0.93459862,0.8902439,0.56275304,0.25230527,0.00424409,1150,SUCCESS
svmguide1,CVXOPT,False,0.01,0.0,Baseline,29,9.00404188,0.84304207,0.93383028,0.88327316,0.0,0.23974371,0.0,725,SUCCESS
svmguide1,CVXOPT,False,0.01,0.0,Screening,29,9.00404188,0.84304207,0.93383028,0.88327316,0.49038462,0.13779426,0.00264359,850,SUCCESS
svmguide1,CVXOPT,False,0.01,0.05,Baseline,29,9.71711767,0.83333333,0.93010321,0.8772348,0.0,0.25276423,0.0,1075,SUCCESS
svmguide1,CVXOPT,False,0.01,0.05,Screening,29,9.71711767,0.83333333,0.93010321,0.8772348,0.45698381,0.14401507,0.00272393,800,SUCCESS
svmguide1,CVXOPT,False,0.05,0.0,Baseline,29,39.32749391,0.86569579,0.94384174,0.89714994,0.0,0.14129734,0.0,600,SUCCESS
svmguide1,CVXOPT,False,0.05,0.0,Screening,29,39.32749398,0.86569579,0.94384174,0.89714994,0.576417,0.18323445,0.00413203,700,SUCCESS
svmguide1,CVXOPT,False,0.05,0.05,Baseline,29,43.74391741,0.86245955,0.94115826,0.89440994,0.0,0.82566452,0.0,3925,SUCCESS
svmguide1,CVXOPT,False,0.05,0.05,Screening,29,43.74398511,0.86245955,0.94134174,0.89440994,0.53491903,0.06410766,0.00259137,225,SUCCESS
svmguide1,CVXOPT,False,0.1,0.0,Baseline,29,75.88761354,0.86731392,0.94415138,0.89775561,0.0,0.47900891,0.0,2350,SUCCESS
svmguide1,CVXOPT,False,0.1,0.0,Screening,29,75.88761102,0.86731392,0.94415138,0.89775561,0.59817814,0.11184072,0.00259042,775,SUCCESS
svmguide1,CVXOPT,False,0.1,0.05,Baseline,29,85.53886888,0.86731392,0.9440711,0.8975,0.0,0.57029867,0.0,2650,SUCCESS
svmguide1,CVXOPT,False,0.1,0.05,Screening,29,85.53886861,0.86731392,0.9440711,0.8975,0.55465587,0.18440843,0.00441623,650,SUCCESS
svmguide1,CVXOPT,False,0.01,0.0,Baseline,30,8.9868117,0.84142395,0.93806193,0.88361045,0.0,0.16676998,0.0,450,SUCCESS
svmguide1,CVXOPT,False,0.01,0.0,Screening,30,8.98685192,0.83980583,0.93787844,0.88256228,0.48937247,0.05968714,0.00265861,200,SUCCESS
svmguide1,CVXOPT,False,0.01,0.05,Baseline,30,9.71112271,0.83333333,0.93550459,0.8786808,0.0,0.11537719,0.0,450,SUCCESS
svmguide1,CVXOPT,False,0.01,0.05,Screening,30,9.71113097,0.83333333,0.93553899,0.8786808,0.45799595,0.06635141,0.00261593,225,SUCCESS
svmguide1,CVXOPT,False,0.05,0.0,Baseline,30,38.83060708,0.83171521,0.94011468,0.87850467,0.0,0.16972804,0.0,700,SUCCESS
svmguide1,CVXOPT,False,0.05,0.0,Screening,30,38.83060691,0.83171521,0.94012615,0.87850467,0.5784413,0.16452646,0.00410676,675,SUCCESS
svmguide1,CVXOPT,False,0.05,0.05,Baseline,30,43.45624904,0.85436893,0.94198394,0.89104116,0.0,0.26189518,0.0,700,SUCCESS
svmguide1,CVXOPT,False,0.05,0.05,Screening,30,43.45632463,0.85436893,0.94204128,0.89104116,0.53593117,0.06249166,0.0025425,225,SUCCESS
svmguide1,CVXOPT,False,0.1,0.0,Baseline,30,74.62410814,0.83980583,0.93975917,0.88284024,0.0,0.87888312,0.0,4400,SUCCESS
svmguide1,CVXOPT,False,0.1,0.0,Screening,30,74.62410746,0.83980583,0.93975917,0.88284024,0.60121457,0.11298823,0.0025816,800,SUCCESS
svmguide1,CVXOPT,False,0.1,0.05,Baseline,30,84.76551687,0.86569579,0.94158257,0.8986569,0.0,1.0011251,0.0,4825,SUCCESS
svmguide1,CVXOPT,False,0.1,0.05,Screening,30,84.7655165,0.86569579,0.94158257,0.8986569,0.55668016,0.20651746,0.00388122,775,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Baseline,1,9.09937937,0.82847896,0.92922018,0.87529412,0.0,0.28000784,0.0,825,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Screening,1,9.09937943,0.82847896,0.92922018,0.87529412,0.48481781,0.16372585,0.00262356,1125,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Baseline,1,9.82051572,0.82524272,0.92666284,0.87323944,0.0,0.16413951,0.0,625,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Screening,1,9.82051574,0.82524272,0.92666284,0.87323944,0.45445344,0.13022375,0.00275135,625,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Baseline,1,39.26780068,0.84789644,0.93139908,0.88395062,0.0,0.20285535,0.0,825,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Screening,1,39.26780064,0.84789644,0.93139908,0.88395062,0.57439271,0.09745288,0.0026691,525,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Baseline,1,44.02804353,0.83980583,0.93440367,0.88256228,0.0,0.29173923,0.0,800,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Screening,1,44.02860485,0.8381877,0.93450688,0.88123515,0.53036437,0.08858514,0.00417137,175,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Baseline,1,75.55819232,0.85113269,0.93094037,0.88669951,0.0,0.57752657,0.0,2825,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Screening,1,75.55819096,0.85113269,0.93094037,0.88669951,0.59767206,0.17110181,0.00257945,1325,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Baseline,1,85.80013178,0.85760518,0.93329128,0.89,0.0,1.25414681,0.0,6125,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Screening,1,85.8004838,0.83333333,0.93336009,0.87635054,0.54908907,0.0415616,0.00257587,0,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Baseline,2,8.96955566,0.83656958,0.91605505,0.87001287,0.0,0.21176124,0.0,900,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Screening,2,8.96955566,0.83656958,0.91605505,0.87001287,0.49493927,0.19357061,0.00443435,700,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Baseline,2,9.66421673,0.83171521,0.91347477,0.87735849,0.0,0.22128272,0.0,950,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Screening,2,9.66421671,0.83171521,0.91347477,0.87735849,0.4645749,0.14448023,0.00266933,800,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Baseline,2,39.08365494,0.8592233,0.92834862,0.89111389,0.0,0.17644906,0.0,800,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Screening,2,39.08365511,0.8592233,0.92836009,0.89111389,0.57692308,0.10468483,0.00273776,625,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Baseline,2,43.57785773,0.85598706,0.92450688,0.89079755,0.0,1.17667222,0.0,5675,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Screening,2,43.57785784,0.85598706,0.92450688,0.89079755,0.53795547,0.19831371,0.00400209,750,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Baseline,2,75.31767692,0.86084142,0.92926606,0.89223058,0.0,0.29700446,0.0,925,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Screening,2,75.31767676,0.86084142,0.92926606,0.89223058,0.59969636,0.09496784,0.00275946,550,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Baseline,2,85.1397498,0.85760518,0.92569954,0.89108911,0.0,0.1834023,0.0,775,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Screening,2,85.13975018,0.85760518,0.92569954,0.89108911,0.55566802,0.13357329,0.00261784,850,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Baseline,3,9.04125866,0.85760518,0.93912844,0.88717949,0.0,0.22915936,0.0,650,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Screening,3,9.0412586,0.85760518,0.93912844,0.88717949,0.48582996,0.20258093,0.00494409,775,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Baseline,3,9.77058038,0.84466019,0.93669725,0.87467363,0.0,0.33048964,0.0,1550,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Screening,3,9.77059135,0.84466019,0.93652523,0.87467363,0.45445344,0.06368947,0.00277376,200,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Baseline,3,38.88144148,0.88187702,0.94413991,0.90909091,0.0,0.36025906,0.0,1725,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Screening,3,38.88144129,0.88187702,0.94413991,0.90909091,0.57793522,0.10822845,0.0026238,650,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Baseline,3,43.63447093,0.88673139,0.94527523,0.91139241,0.0,0.18245745,0.0,800,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Screening,3,43.63447082,0.88673139,0.94527523,0.91139241,0.53289474,0.19180155,0.00459766,750,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Baseline,3,74.66857216,0.87540453,0.94372706,0.90505549,0.0,0.77774477,0.0,3875,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Screening,3,74.66857218,0.87540453,0.94372706,0.90505549,0.60273279,0.12427592,0.00251508,975,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Baseline,3,84.95094461,0.88349515,0.94553899,0.90909091,0.0,1.65816379,0.0,8125,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Screening,3,84.95094476,0.88349515,0.94553899,0.90909091,0.5541498,0.14463973,0.00268006,850,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Baseline,4,9.12163698,0.8381877,0.93263761,0.88235294,0.0,0.13560343,0.0,600,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Screening,4,9.121652,0.8381877,0.93264908,0.88235294,0.48380567,0.09529781,0.0042417,225,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Baseline,4,9.8526391,0.84466019,0.93104358,0.88571429,0.0,0.15342927,0.0,625,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Screening,4,9.85263929,0.84466019,0.93099771,0.88571429,0.45394737,0.46820045,0.00265694,3800,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Baseline,4,39.40550566,0.85436893,0.93626147,0.8907767,0.0,0.21456599,0.0,950,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Screening,4,39.40566743,0.85436893,0.93626147,0.8907767,0.57287449,0.0662508,0.00451326,125,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Baseline,4,44.13755625,0.85760518,0.93708716,0.89268293,0.0,0.7396903,0.0,3500,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Screening,4,44.13755506,0.85760518,0.93708716,0.89268293,0.53087045,0.22926974,0.00475454,925,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Baseline,4,75.7976295,0.85598706,0.93661697,0.89159562,0.0,1.85019898,0.0,9025,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Screening,4,75.79762957,0.85598706,0.93661697,0.89159562,0.59716599,0.16691279,0.00245237,1475,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Baseline,4,86.08032925,0.86084142,0.93858945,0.89563107,0.0,0.46071458,0.0,2150,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Screening,4,86.08032868,0.86084142,0.93858945,0.89563107,0.54959514,0.12127042,0.00252414,700,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Baseline,5,8.97558263,0.83171521,0.92100917,0.875,0.0,0.11653686,0.0,475,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Screening,5,8.97558891,0.83171521,0.92105505,0.875,0.49291498,0.06111765,0.00415111,0,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Baseline,5,9.67924949,0.82524272,0.91715596,0.86699507,0.0,0.10505891,0.0,400,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Screening,5,9.67925291,0.82524272,0.91723624,0.86699507,0.46609312,0.06937909,0.00272965,275,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Baseline,5,38.98667891,0.85113269,0.92799312,0.88613861,0.0,1.1080482,0.0,5575,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Screening,5,38.98681107,0.85113269,0.9281422,0.88613861,0.57692308,0.05060387,0.00272346,150,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Baseline,5,43.51145699,0.84142395,0.92652523,0.87780549,0.0,1.97226906,0.0,8950,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Screening,5,43.51164153,0.84304207,0.92677752,0.87890137,0.53744939,0.05651307,0.00269318,175,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Baseline,5,75.14722209,0.85436893,0.93020642,0.88861386,0.0,0.20835948,0.0,925,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Screening,5,75.14722192,0.85275081,0.93020642,0.88751545,0.60020243,0.18201661,0.00418973,800,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Baseline,5,84.94447286,0.83980583,0.92743119,0.8754717,0.0,1.24663734,0.0,6050,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Screening,5,84.94447124,0.83980583,0.92743119,0.8754717,0.55364372,0.18303156,0.00257373,1425,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Baseline,6,8.96766427,0.84789644,0.93502294,0.88480392,0.0,0.18068051,0.0,825,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Screening,6,8.9676643,0.84789644,0.93502294,0.88480392,0.4944332,0.148911,0.00265431,825,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Baseline,6,9.67714334,0.83495146,0.93292431,0.87971698,0.0,0.70917702,0.0,2000,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Screening,6,9.67714334,0.83495146,0.93291284,0.87971698,0.46356275,0.13467503,0.00256491,725,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Baseline,6,38.95752176,0.8381877,0.93576835,0.87775061,0.0,0.16536975,0.0,650,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Screening,6,38.95752187,0.8381877,0.93576835,0.87775061,0.57742915,0.1256392,0.00256753,850,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Baseline,6,43.52533205,0.85760518,0.93686927,0.89242054,0.0,0.36023569,0.0,1650,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Screening,6,43.52533251,0.85760518,0.93686927,0.89242054,0.53997976,0.14169097,0.00274491,750,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Baseline,6,74.93198054,0.8381877,0.93488532,0.87714988,0.0,1.08009338,0.0,3375,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Screening,6,74.93198016,0.8381877,0.93488532,0.87714988,0.60121457,0.19839001,0.00485802,950,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Baseline,6,84.97159908,0.85436893,0.93707569,0.88721805,0.0,0.7220242,0.0,3425,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Screening,6,84.97159829,0.85436893,0.93707569,0.88721805,0.55516194,0.12385082,0.00264907,750,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Baseline,7,8.9353552,0.82524272,0.92174312,0.86924939,0.0,0.13515162,0.0,575,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Screening,7,8.93540768,0.82524272,0.92183486,0.86924939,0.49493927,0.05907702,0.0026443,200,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Baseline,7,9.64452171,0.81229773,0.91741972,0.8592233,0.0,0.63784719,0.0,1750,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Screening,7,9.64452178,0.81229773,0.91741972,0.8592233,0.46305668,0.20678067,0.00393224,675,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Baseline,7,38.83422303,0.84951456,0.93389908,0.88754534,0.0,0.26325631,0.0,1225,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Screening,7,38.83422301,0.84951456,0.93389908,0.88754534,0.57945344,0.17402816,0.00256443,1325,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Baseline,7,43.29393943,0.83656958,0.92854358,0.87576876,0.0,1.60866094,0.0,7800,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Screening,7,43.29393957,0.83656958,0.92854358,0.87576876,0.54200405,0.14507747,0.00263643,950,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Baseline,7,74.78916398,0.85436893,0.93550459,0.8902439,0.0,3.13154578,0.0,10400,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Screening,7,74.7891639,0.85436893,0.93550459,0.8902439,0.60222672,0.1613574,0.00250244,1225,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Baseline,7,84.57755388,0.83980583,0.93050459,0.87701863,0.0,0.22063398,0.0,950,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Screening,7,84.57755382,0.83980583,0.93050459,0.87701863,0.55718623,0.11901212,0.00255585,725,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Baseline,8,9.07406092,0.85760518,0.93922018,0.88746803,0.0,0.12498522,0.0,500,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Screening,8,9.07408296,0.85760518,0.93908257,0.88746803,0.48532389,0.04593849,0.00277662,0,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Baseline,8,9.80681102,0.85113269,0.93905963,0.88295165,0.0,0.25174618,0.0,650,SUCCESS
svmguide1,CVXOPT,True,0.01,0.05,Screening,8,9.80683462,0.85113269,0.93891055,0.88295165,0.45445344,0.09995604,0.00398326,200,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Baseline,8,39.12279498,0.87216828,0.93799312,0.90062893,0.0,0.53524923,0.0,2650,SUCCESS
svmguide1,CVXOPT,True,0.05,0.0,Screening,8,39.12279452,0.87216828,0.93799312,0.90062893,0.57287449,0.10560846,0.00263643,625,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Baseline,8,43.85978196,0.88187702,0.94133028,0.9081761,0.0,0.16609526,0.0,700,SUCCESS
svmguide1,CVXOPT,True,0.05,0.05,Screening,8,43.85978206,0.88187702,0.94133028,0.9081761,0.53137652,0.12191129,0.00274658,625,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Baseline,8,75.28078373,0.87055016,0.93682339,0.89873418,0.0,0.66558313,0.0,2975,SUCCESS
svmguide1,CVXOPT,True,0.1,0.0,Screening,8,75.28078335,0.87055016,0.93682339,0.89873418,0.6007085,0.2015419,0.00500345,875,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Baseline,8,85.45691137,0.87864078,0.94094037,0.90542245,0.0,0.34964013,0.0,1450,SUCCESS
svmguide1,CVXOPT,True,0.1,0.05,Screening,8,85.45691157,0.87864078,0.9409289,0.90542245,0.5541498,0.12315893,0.00279093,675,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Baseline,9,8.93802298,0.84466019,0.92809633,0.87434555,0.0,1.81852555,0.0,9175,SUCCESS
svmguide1,CVXOPT,True,0.01,0.0,Screening,9,8.938023,0.84466019,0.92809633,0.87434555,0.49240891,0.16212368,0.00261307,1100,SUCCESS
